city,date,keyword,type,value
全国,2016-07-13,Chevron,all,273
全国,2016-05-31,Chevron,pc,176
全国,2016-06-30,Chevron,pc,187
全国,2016-07-22,Chevron,all,290
全国,2016-06-22,Chevron,all,282
全国,2016-06-18,Chevron,all,188
全国,2016-07-08,Chevron,all,240
全国,2016-06-12,Chevron,pc,182
全国,2016-06-26,Chevron,pc,106
全国,2016-07-10,Chevron,all,192
全国,2016-06-15,Chevron,pc,190
全国,2016-06-19,Chevron,all,167
全国,2016-07-17,Chevron,all,199
全国,2016-06-29,Chevron,pc,195
全国,2016-07-26,Chevron,all,275
全国,2016-07-28,Chevron,all,268
全国,2016-06-24,Chevron,pc,191
全国,2016-07-21,Chevron,all,420
全国,2016-06-06,Chevron,pc,212
全国,2016-07-15,Chevron,all,285
全国,2016-07-14,Chevron,all,274
全国,2016-07-30,Chevron,all,209
全国,2016-06-19,Chevron,pc,87
全国,2016-07-29,Chevron,all,294
全国,2016-06-30,Chevron,all,265
全国,2016-06-02,Chevron,pc,183
全国,2016-07-06,Chevron,pc,184
全国,2016-06-07,Chevron,pc,193
全国,2016-06-13,Chevron,pc,194
全国,2016-07-27,Chevron,all,287
全国,2016-07-08,Chevron,pc,166
全国,2016-07-09,Chevron,pc,114
全国,2016-07-16,Chevron,pc,95
全国,2016-07-10,Chevron,pc,110
全国,2016-07-14,Chevron,pc,191
全国,2016-07-17,Chevron,pc,104
全国,2016-07-11,Chevron,pc,188
全国,2016-07-12,Chevron,pc,179
全国,2016-07-13,Chevron,pc,190
全国,2016-07-19,Chevron,pc,186
全国,2016-07-15,Chevron,pc,202
全国,2016-07-20,Chevron,pc,218
全国,2016-07-18,Chevron,pc,207
全国,2016-07-22,Chevron,pc,188
全国,2016-07-21,Chevron,pc,302
全国,2016-07-23,Chevron,pc,104
全国,2016-07-24,Chevron,pc,104
全国,2016-07-25,Chevron,pc,176
全国,2016-07-27,Chevron,pc,205
全国,2016-07-26,Chevron,pc,201
全国,2016-07-31,Chevron,pc,135
全国,2016-07-30,Chevron,pc,118
全国,2016-07-28,Chevron,pc,179
全国,2016-06-02,Chevron,wise,99
全国,2016-06-01,Chevron,wise,87
全国,2016-06-24,Chevron,wise,82
全国,2016-06-07,Chevron,wise,87
全国,2016-07-15,Chevron,wise,83
全国,2016-06-04,Chevron,wise,83
全国,2016-07-10,Chevron,wise,82
全国,2016-07-12,Chevron,wise,80
全国,2016-06-10,Chevron,wise,82
全国,2016-06-03,Chevron,wise,80
全国,2016-07-16,Chevron,wise,89
全国,2016-06-15,Chevron,wise,95
全国,2016-07-09,Chevron,wise,82
全国,2016-05-31,Chevron,wise,87
全国,2016-06-14,Chevron,wise,91
全国,2016-07-03,Chevron,wise,89
全国,2016-07-13,Chevron,wise,83
全国,2016-07-29,Chevron,wise,99
全国,2016-06-11,Chevron,wise,72
全国,2016-06-22,Chevron,wise,95
全国,2016-07-29,Chevron,pc,195
全国,2016-07-23,Chevron,wise,74
全国,2016-07-02,Chevron,wise,76
全国,2016-06-29,Chevron,wise,80
全国,2016-06-13,Chevron,wise,85
全国,2016-06-18,Chevron,wise,78
全国,2016-06-06,Chevron,wise,104
全国,2016-07-14,Chevron,wise,83
全国,2016-06-05,Chevron,wise,74
全国,2016-06-30,Chevron,wise,78
全国,2016-07-19,Chevron,wise,91
全国,2016-07-07,Chevron,wise,95
全国,2016-07-24,Chevron,wise,87
全国,2016-06-25,Chevron,wise,74
全国,2016-07-05,Chevron,wise,97
全国,2016-06-17,Chevron,wise,83
全国,2016-06-16,Chevron,wise,82
全国,2016-06-27,Chevron,wise,91
全国,2016-07-06,Chevron,wise,97
全国,2016-07-08,Chevron,wise,74
全国,2016-07-11,Chevron,wise,91
全国,2016-07-20,Chevron,wise,91
全国,2016-06-09,Chevron,wise,74
全国,2016-06-21,Chevron,wise,87
全国,2016-07-21,Chevron,wise,118
全国,2016-07-01,Chevron,wise,78
全国,2016-07-28,Chevron,wise,89
全国,2016-06-23,Chevron,wise,82
全国,2016-07-30,Chevron,wise,91
全国,2016-07-04,Chevron,wise,87
全国,2016-07-17,Chevron,wise,95
全国,2016-06-19,Chevron,wise,80
全国,2016-06-20,Chevron,wise,91
全国,2016-06-26,Chevron,wise,82
全国,2016-06-28,Chevron,wise,87
全国,2016-07-22,Chevron,wise,102
全国,2016-07-31,Chevron,wise,85
全国,2016-07-26,Chevron,wise,74
全国,2016-07-25,Chevron,wise,95
全国,2016-06-08,Chevron,wise,87
全国,2016-06-12,Chevron,wise,104
全国,2016-07-27,Chevron,wise,82
全国,2016-07-18,Chevron,wise,104
